PurchaseOrderID,OrderDate,ShipDate,VendorID,VendorName,ProductID,ProductName,OrderQty,UnitPrice,TotalAmount,ProductCategory,ProductSubcategory
1571,2013-12-30,2014-01-08,1540,Bergeron Off-Roads,446,Lock Nut 23,3,37.02,111.07,Uncategorized,Not Specified
1571,2013-12-30,2014-01-08,1540,Bergeron Off-Roads,447,Lock Nut 12,3,47.68,143.04,Uncategorized,Not Specified
1571,2013-12-30,2014-01-08,1540,Bergeron Off-Roads,448,Lock Nut 13,3,45.58,136.74,Uncategorized,Not Specified
1572,2013-12-30,2014-01-08,1628,Bicycle Specialists,941,Touring Pedal,550,62.99,34644.23,Components,Pedals
1573,2013-12-31,2014-01-09,1604,Bike Satellite Inc.,322,Chainring,60,26.37,1581.93,Uncategorized,Not Specified
1574,2013-12-31,2014-01-09,1690,Bloomington Multisport,504,Cup-Shaped Race,3,48.76,146.29,Uncategorized,Not Specified
1575,2013-12-31,2014-01-09,1566,Burnett Road Warriors,497,Pinch Bolt,3,34.19,102.56,Uncategorized,Not Specified
1576,2013-12-31,2014-01-09,1698,Business Equipment Center,323,Crown Race,3,50.26,150.79,Uncategorized,Not Specified
1577,2013-12-31,2014-01-09,1560,Capital Road Cycles,523,LL Spindle/Axle,550,10.73,5902.05,Uncategorized,Not Specified
1577,2013-12-31,2014-01-09,1560,Capital Road Cycles,524,HL Spindle/Axle,550,14.12,7767.38,Uncategorized,Not Specified
1578,2013-12-31,2014-01-09,1692,Carlson Specialties,492,Paint - Black,60,50.26,3015.81,Uncategorized,Not Specified
1578,2013-12-31,2014-01-09,1692,Carlson Specialties,493,Paint - Red,60,57.15,3429.09,Uncategorized,Not Specified
1578,2013-12-31,2014-01-09,1692,Carlson Specialties,494,Paint - Silver,60,53.2,3192.21,Uncategorized,Not Specified
1578,2013-12-31,2014-01-09,1692,Carlson Specialties,495,Paint - Blue,60,63.69,3821.58,Uncategorized,Not Specified
1578,2013-12-31,2014-01-09,1692,Carlson Specialties,496,Paint - Yellow,60,48.91,2934.54,Uncategorized,Not Specified
1579,2013-12-31,2014-01-09,1696,Chicago City Saddles,911,LL Road Seat/Saddle,550,21.09,11601.98,Components,Saddles
1579,2013-12-31,2014-01-09,1696,Chicago City Saddles,912,ML Road Seat/Saddle,550,30.44,16741.73,Components,Saddles
1579,2013-12-31,2014-01-09,1696,Chicago City Saddles,913,HL Road Seat/Saddle,550,40.94,22516.73,Components,Saddles
1579,2013-12-31,2014-01-09,1696,Chicago City Saddles,914,LL Touring Seat/Saddle,550,21.09,11601.98,Components,Saddles
1579,2013-12-31,2014-01-09,1696,Chicago City Saddles,915,ML Touring Seat/Saddle,550,30.44,16741.73,Components,Saddles
1580,2013-12-31,2014-01-09,1504,Chicago Rent-All,506,Reflector,60,9.2,551.88,Uncategorized,Not Specified
1581,2013-12-31,2014-01-09,1544,Circuit Cycles,679,Rear Derailleur Cage,550,5.78,3176.25,Uncategorized,Not Specified
1582,2013-12-31,2014-01-09,1530,Comfort Road Bicycles,507,LL Mountain Rim,550,23.39,12866.7,Uncategorized,Not Specified
1582,2013-12-31,2014-01-09,1530,Comfort Road Bicycles,508,ML Mountain Rim,550,27.65,15205.58,Uncategorized,Not Specified
1583,2013-12-31,2014-01-09,1508,"Compete Enterprises, Inc",535,Tension Pulley,550,3.49,1917.3,Uncategorized,Not Specified
1584,2013-12-31,2014-01-09,1694,"Compete, Inc.",351,Front Derailleur Cage,550,6.2,3407.25,Uncategorized,Not Specified
1584,2013-12-31,2014-01-09,1694,"Compete, Inc.",352,Front Derailleur Linkage,550,1.47,808.5,Uncategorized,Not Specified
1585,2014-01-01,2014-01-10,1624,Competition Bike Training Systems,507,LL Mountain Rim,550,22.17,12191.03,Uncategorized,Not Specified
1585,2014-01-01,2014-01-10,1624,Competition Bike Training Systems,508,ML Mountain Rim,550,29.28,16106.48,Uncategorized,Not Specified
1586,2014-01-01,2014-01-10,1548,Consumer Cycles,491,HL Nipple,3,19.98,59.94,Uncategorized,Not Specified
1587,2014-01-01,2014-01-10,1598,Continental Pro Cycles,346,Flat Washer 3,3,41.24,123.73,Uncategorized,Not Specified
1587,2014-01-01,2014-01-10,1598,Continental Pro Cycles,347,Flat Washer 8,3,36.97,110.91,Uncategorized,Not Specified
1587,2014-01-01,2014-01-10,1598,Continental Pro Cycles,348,Flat Washer 5,3,34.87,104.61,Uncategorized,Not Specified
1587,2014-01-01,2014-01-10,1598,Continental Pro Cycles,349,Flat Washer 7,3,39.14,117.43,Uncategorized,Not Specified
1588,2014-01-01,2014-01-10,1658,Crowley Sport,935,LL Mountain Pedal,550,31.49,17319.23,Components,Pedals
1588,2014-01-01,2014-01-10,1658,Crowley Sport,936,ML Mountain Pedal,550,48.29,26559.23,Components,Pedals
1589,2014-01-01,2014-01-10,1536,Cruger Bike Company,389,Hex Nut 2,3,43.34,130.03,Uncategorized,Not Specified
1589,2014-01-01,2014-01-10,1536,Cruger Bike Company,390,Hex Nut 20,3,39.07,117.21,Uncategorized,Not Specified
1589,2014-01-01,2014-01-10,1536,Cruger Bike Company,391,Hex Nut 21,3,36.97,110.91,Uncategorized,Not Specified
1589,2014-01-01,2014-01-10,1536,Cruger Bike Company,392,Hex Nut 3,3,41.24,123.73,Uncategorized,Not Specified
1589,2014-01-01,2014-01-10,1536,Cruger Bike Company,393,Hex Nut 14,3,36.97,110.91,Uncategorized,Not Specified
1590,2014-01-01,2014-01-10,1568,"Custom Frames, Inc.",487,Metal Sheet 6,550,5.81,3193.58,Uncategorized,Not Specified
1590,2014-01-01,2014-01-10,1568,"Custom Frames, Inc.",488,Metal Sheet 1,550,8.86,4874.1,Uncategorized,Not Specified
1590,2014-01-01,2014-01-10,1568,"Custom Frames, Inc.",489,Metal Tread Plate,550,10.47,5757.68,Uncategorized,Not Specified
1591,2014-01-01,2014-01-10,1648,Wide World Importers,402,Keyed Washer,3,47.47,142.41,Uncategorized,Not Specified
1592,2014-01-01,2014-01-10,1646,Electronic Bike Repair & Supplies,510,LL Road Rim,550,23.08,12693.45,Uncategorized,Not Specified
1592,2014-01-01,2014-01-10,1646,Electronic Bike Repair & Supplies,511,ML Road Rim,550,29.27,16100.7,Uncategorized,Not Specified
1593,2014-01-01,2014-01-10,1672,Expert Bike Co,405,External Lock Washer 9,3,45.37,136.11,Uncategorized,Not Specified
1593,2014-01-01,2014-01-10,1672,Expert Bike Co,406,External Lock Washer 5,3,43.27,129.81,Uncategorized,Not Specified
1593,2014-01-01,2014-01-10,1672,Expert Bike Co,407,External Lock Washer 7,3,47.54,142.63,Uncategorized,Not Specified
1594,2014-01-01,2014-01-10,1600,Federal Sport,525,LL Shell,550,2.32,1276.28,Uncategorized,Not Specified
1595,2014-01-01,2014-01-10,1522,First National Sport Co.,526,HL Shell,550,3.64,2003.93,Uncategorized,Not Specified
1596,2014-01-01,2014-01-10,1570,First Rate Bicycles,908,LL Mountain Seat/Saddle,550,21.09,11601.98,Components,Saddles
1596,2014-01-01,2014-01-10,1570,First Rate Bicycles,909,ML Mountain Seat/Saddle,550,30.44,16741.73,Components,Saddles
1596,2014-01-01,2014-01-10,1570,First Rate Bicycles,913,HL Road Seat/Saddle,550,40.94,22516.73,Components,Saddles
1597,2014-01-01,2014-01-10,1516,Gardner Touring Cycles,356,LL Grip Tape,60,3.6,216.09,Uncategorized,Not Specified
1597,2014-01-01,2014-01-10,1516,Gardner Touring Cycles,357,ML Grip Tape,60,3.98,238.77,Uncategorized,Not Specified
1598,2014-01-01,2014-01-10,1506,Greenwood Athletic Company,935,LL Mountain Pedal,550,31.49,17319.23,Components,Pedals
1598,2014-01-01,2014-01-10,1506,Greenwood Athletic Company,936,ML Mountain Pedal,550,48.29,26559.23,Components,Pedals
1599,2014-01-01,2014-01-10,1626,Hill Bicycle Center,524,HL Spindle/Axle,550,12.97,7132.13,Uncategorized,Not Specified
1600,2014-01-01,2014-01-10,1542,Hill's Bicycle Service,911,LL Road Seat/Saddle,550,21.09,11601.98,Components,Saddles
1600,2014-01-01,2014-01-10,1542,Hill's Bicycle Service,912,ML Road Seat/Saddle,550,30.44,16741.73,Components,Saddles
1601,2014-01-02,2014-01-11,1610,Hybrid Bicycle Center,910,HL Mountain Seat/Saddle,550,40.94,22516.73,Components,Saddles
1602,2014-01-02,2014-01-11,1638,Inline Accessories,937,HL Mountain Pedal,550,62.99,34644.23,Components,Pedals
1603,2014-01-02,2014-01-11,1582,Inner City Bikes,465,Lock Washer 10,3,49.7,149.09,Uncategorized,Not Specified
1603,2014-01-02,2014-01-11,1582,Inner City Bikes,466,Lock Washer 6,3,45.42,136.27,Uncategorized,Not Specified
1603,2014-01-02,2014-01-11,1582,Inner City Bikes,467,Lock Washer 13,3,43.32,129.97,Uncategorized,Not Specified
1604,2014-01-02,2014-01-11,1510,International,462,Lower Head Race,3,47.68,143.04,Uncategorized,Not Specified
1605,2014-01-02,2014-01-11,1526,International Bicycles,510,LL Road Rim,550,23.4,12872.48,Uncategorized,Not Specified
1605,2014-01-02,2014-01-11,1526,International Bicycles,511,ML Road Rim,550,27.87,15326.85,Uncategorized,Not Specified
1606,2014-01-02,2014-01-11,1644,International Sport Assoc.,527,Spokes,550,6.75,3713.33,Uncategorized,Not Specified
1607,2014-01-02,2014-01-11,1680,Jackson Authority,938,LL Road Pedal,550,31.49,17319.23,Components,Pedals
1607,2014-01-02,2014-01-11,1680,Jackson Authority,939,ML Road Pedal,550,48.29,26559.23,Components,Pedals
1607,2014-01-02,2014-01-11,1680,Jackson Authority,509,HL Mountain Rim,550,36.28,19952.63,Uncategorized,Not Specified
1608,2014-01-02,2014-01-11,1584,Trey Research,492,Paint - Black,60,50.75,3044.79,Uncategorized,Not Specified
1608,2014-01-02,2014-01-11,1584,Trey Research,493,Paint - Red,60,58.26,3495.87,Uncategorized,Not Specified
1608,2014-01-02,2014-01-11,1584,Trey Research,494,Paint - Silver,60,50.75,3044.79,Uncategorized,Not Specified
1608,2014-01-02,2014-01-11,1584,Trey Research,495,Paint - Blue,60,62.93,3775.59,Uncategorized,Not Specified
1608,2014-01-02,2014-01-11,1584,Trey Research,496,Paint - Yellow,60,49.65,2979.27,Uncategorized,Not Specified
1609,2014-01-02,2014-01-11,1620,Lakewood Bicycle,523,LL Spindle/Axle,550,10.38,5711.48,Uncategorized,Not Specified
1610,2014-01-02,2014-01-11,1666,Leaf River Terrain,433,Thin-Jam Lock Nut 14,3,43.55,130.66,Uncategorized,Not Specified
1610,2014-01-02,2014-01-11,1666,Leaf River Terrain,434,Thin-Jam Lock Nut 7,3,39.28,117.84,Uncategorized,Not Specified
1610,2014-01-02,2014-01-11,1666,Leaf River Terrain,435,Thin-Jam Lock Nut 8,3,37.18,111.54,Uncategorized,Not Specified
1611,2014-01-02,2014-01-11,1592,Lindell,490,LL Nipple,3,12.72,38.15,Uncategorized,Not Specified
1611,2014-01-02,2014-01-11,1592,Lindell,491,HL Nipple,3,19.94,59.82,Uncategorized,Not Specified
1612,2014-01-02,2014-01-11,1618,Metro Sport Equipment,528,Seat Lug,3,38.16,114.47,Uncategorized,Not Specified
1613,2014-01-02,2014-01-11,1612,"Midwest Sport, Inc.",505,Cone-Shaped Race,3,44.22,132.65,Uncategorized,Not Specified
1614,2014-01-02,2014-01-11,1586,Mitchell Sports,938,LL Road Pedal,550,31.49,17319.23,Components,Pedals
1614,2014-01-02,2014-01-11,1586,Mitchell Sports,939,ML Road Pedal,550,48.29,26559.23,Components,Pedals
1615,2014-01-02,2014-01-11,1500,Morgan Bike Accessories,358,HL Grip Tape,60,6.98,418.95,Uncategorized,Not Specified
1616,2014-01-02,2014-01-11,1656,Mountain Works,456,Lock Nut 14,3,49.7,149.09,Uncategorized,Not Specified
1616,2014-01-02,2014-01-11,1656,Mountain Works,457,Lock Nut 15,3,45.42,136.27,Uncategorized,Not Specified
1616,2014-01-02,2014-01-11,1656,Mountain Works,458,Lock Nut 4,3,43.32,129.97,Uncategorized,Not Specified
1616,2014-01-02,2014-01-11,1656,Mountain Works,459,Lock Nut 19,3,47.6,142.79,Uncategorized,Not Specified
1617,2014-01-03,2014-01-12,1572,National Bike Association,356,LL Grip Tape,60,3.38,202.86,Uncategorized,Not Specified
1617,2014-01-03,2014-01-12,1572,National Bike Association,357,ML Grip Tape,60,4.32,258.93,Uncategorized,Not Specified
1618,2014-01-03,2014-01-12,1562,Norstan Bike Hut,387,Hex Nut 10,3,43.27,129.81,Uncategorized,Not Specified
1618,2014-01-03,2014-01-12,1562,Norstan Bike Hut,388,Hex Nut 11,3,47.54,142.63,Uncategorized,Not Specified
1618,2014-01-03,2014-01-12,1562,Norstan Bike Hut,389,Hex Nut 2,3,43.27,129.81,Uncategorized,Not Specified
1618,2014-01-03,2014-01-12,1562,Norstan Bike Hut,390,Hex Nut 20,3,41.17,123.51,Uncategorized,Not Specified
1618,2014-01-03,2014-01-12,1562,Norstan Bike Hut,391,Hex Nut 21,3,45.44,136.33,Uncategorized,Not Specified
1619,2014-01-03,2014-01-12,1662,Northern Bike Travel,490,LL Nipple,3,12.36,37.08,Uncategorized,Not Specified
1620,2014-01-03,2014-01-12,1682,"Premier Sport, Inc.",513,Touring Rim,550,39.2,21558.08,Uncategorized,Not Specified
1621,2014-01-03,2014-01-12,1686,Pro Sport Industries,410,External Lock Washer 8,3,36.97,110.91,Uncategorized,Not Specified
1621,2014-01-03,2014-01-12,1686,Pro Sport Industries,411,External Lock Washer 2,3,34.87,104.61,Uncategorized,Not Specified
1621,2014-01-03,2014-01-12,1686,Pro Sport Industries,412,Internal Lock Washer 3,3,39.14,117.43,Uncategorized,Not Specified
1621,2014-01-03,2014-01-12,1686,Pro Sport Industries,413,Internal Lock Washer 4,3,47.58,142.73,Uncategorized,Not Specified
1622,2014-01-03,2014-01-12,1684,Professional Athletic Consultants,931,LL Road Tire,550,34.87,19178.78,Accessories,Tires and Tubes
1622,2014-01-03,2014-01-12,1684,Professional Athletic Consultants,932,ML Road Tire,550,39.76,21869.93,Accessories,Tires and Tubes
1623,2014-01-03,2014-01-12,1534,Ready Rentals,424,Thin-Jam Lock Nut 1,3,49.85,149.56,Uncategorized,Not Specified
1623,2014-01-03,2014-01-12,1534,Ready Rentals,425,Thin-Jam Lock Nut 2,3,45.58,136.74,Uncategorized,Not Specified
1623,2014-01-03,2014-01-12,1534,Ready Rentals,426,Thin-Jam Lock Nut 15,3,43.48,130.44,Uncategorized,Not Specified
1624,2014-01-03,2014-01-12,1614,"Reliance Fitness, Inc.",341,Flat Washer 1,3,47.58,142.73,Uncategorized,Not Specified
1624,2014-01-03,2014-01-12,1614,"Reliance Fitness, Inc.",342,Flat Washer 6,3,45.48,136.43,Uncategorized,Not Specified
1625,2014-01-03,2014-01-12,1588,Signature Cycles,931,LL Road Tire,550,34.35,18890.03,Accessories,Tires and Tubes
1625,2014-01-03,2014-01-12,1588,Signature Cycles,932,ML Road Tire,550,39.24,21581.18,Accessories,Tires and Tubes
1626,2014-01-03,2014-01-12,1622,Speed Corporation,347,Flat Washer 8,3,43.27,129.81,Uncategorized,Not Specified
1626,2014-01-03,2014-01-12,1622,Speed Corporation,348,Flat Washer 5,3,41.17,123.51,Uncategorized,Not Specified
1626,2014-01-03,2014-01-12,1622,Speed Corporation,349,Flat Washer 7,3,45.44,136.33,Uncategorized,Not Specified
1627,2014-01-03,2014-01-12,1632,Sport Fan Co.,928,LL Mountain Tire,550,32.77,18023.78,Accessories,Tires and Tubes
1627,2014-01-03,2014-01-12,1632,Sport Fan Co.,929,ML Mountain Tire,550,37.09,20397.3,Accessories,Tires and Tubes
1627,2014-01-03,2014-01-12,1632,Sport Fan Co.,930,HL Mountain Tire,550,43.04,23671.73,Accessories,Tires and Tubes
1628,2014-01-03,2014-01-12,1608,Sport Playground,332,Freewheel,550,10.82,5948.25,Uncategorized,Not Specified
1629,2014-01-03,2014-01-12,1576,Superior Bicycles,948,Front Brakes,550,82.83,45558.98,Components,Brakes
1629,2014-01-03,2014-01-12,1576,Superior Bicycles,907,Rear Brakes,550,82.83,45558.98,Components,Brakes
1630,2014-01-03,2014-01-12,1590,SUPERSALES INC.,325,Decal 1,1250,0.21,262.5,Uncategorized,Not Specified
1630,2014-01-03,2014-01-12,1590,SUPERSALES INC.,326,Decal 2,1250,0.21,262.5,Uncategorized,Not Specified
1631,2014-01-03,2014-01-12,1514,Training Systems,322,Chainring,60,28.7,1721.79,Uncategorized,Not Specified
1632,2014-01-03,2014-01-12,1498,"Trikes, Inc.",930,HL Mountain Tire,550,42.51,23382.98,Accessories,Tires and Tubes
1632,2014-01-03,2014-01-12,1498,"Trikes, Inc.",921,Mountain Tire Tube,550,5.59,3072.3,Accessories,Tires and Tubes
1633,2014-01-06,2014-01-15,1674,Varsity Sport Co.,952,Chain,60,15.74,944.37,Components,Chains
1634,2014-01-06,2014-01-15,1652,Victory Bikes,933,HL Road Tire,550,43.46,23902.73,Accessories,Tires and Tubes
1634,2014-01-06,2014-01-15,1652,Victory Bikes,934,Touring Tire,550,37.62,20691.83,Accessories,Tires and Tubes
1635,2014-01-06,2014-01-15,1578,"Vision Cycles, Inc.",317,LL Crankarm,550,29.58,16268.18,Uncategorized,Not Specified
1635,2014-01-06,2014-01-15,1578,"Vision Cycles, Inc.",318,ML Crankarm,550,36.1,19854.45,Uncategorized,Not Specified
1635,2014-01-06,2014-01-15,1578,"Vision Cycles, Inc.",319,HL Crankarm,550,48.58,26720.93,Uncategorized,Not Specified
1636,2014-01-06,2014-01-15,1538,Vista Road Bikes,928,LL Mountain Tire,550,32.25,17735.03,Accessories,Tires and Tubes
1636,2014-01-06,2014-01-15,1538,Vista Road Bikes,929,ML Mountain Tire,550,36.56,20108.55,Accessories,Tires and Tubes
1637,2014-01-06,2014-01-15,1556,West Junction Cycles,319,HL Crankarm,550,46.42,25531.28,Uncategorized,Not Specified
1638,2014-01-06,2014-01-15,1554,WestAmerica Bicycle Co.,359,Thin-Jam Hex Nut 9,3,47.52,142.57,Uncategorized,Not Specified
1638,2014-01-06,2014-01-15,1554,WestAmerica Bicycle Co.,360,Thin-Jam Hex Nut 10,3,45.42,136.27,Uncategorized,Not Specified
1638,2014-01-06,2014-01-15,1554,WestAmerica Bicycle Co.,361,Thin-Jam Hex Nut 1,3,49.7,149.09,Uncategorized,Not Specified
1638,2014-01-06,2014-01-15,1554,WestAmerica Bicycle Co.,362,Thin-Jam Hex Nut 2,3,45.42,136.27,Uncategorized,Not Specified
1638,2014-01-06,2014-01-15,1554,WestAmerica Bicycle Co.,363,Thin-Jam Hex Nut 15,3,43.32,129.97,Uncategorized,Not Specified
1639,2014-01-06,2014-01-15,1688,Wood Fitness,2,Bearing Ball,3,41.92,125.75,Uncategorized,Not Specified
1640,2014-01-06,2014-01-15,1580,"Litware, Inc.",1,Adjustable Race,3,50.26,150.79,Uncategorized,Not Specified
1641,2014-01-06,2014-01-15,1496,Advanced Bicycles,366,Thin-Jam Hex Nut 6,3,41.38,124.14,Uncategorized,Not Specified
1641,2014-01-06,2014-01-15,1496,Advanced Bicycles,367,Thin-Jam Hex Nut 3,3,45.65,136.96,Uncategorized,Not Specified
1641,2014-01-06,2014-01-15,1496,Advanced Bicycles,368,Thin-Jam Hex Nut 4,3,41.38,124.14,Uncategorized,Not Specified
1641,2014-01-06,2014-01-15,1496,Advanced Bicycles,369,Thin-Jam Hex Nut 13,3,39.28,117.84,Uncategorized,Not Specified
1642,2014-01-06,2014-01-15,1494,Allenson Cycles,530,Seat Post,550,16.09,8847.3,Uncategorized,Not Specified
1643,2014-01-06,2014-01-15,1650,American Bicycles and Wheels,4,Headset Ball Bearings,3,57.03,171.08,Uncategorized,Not Specified
1644,2014-01-06,2014-01-15,1654,American Bikes,512,HL Road Rim,550,37.09,20397.3,Uncategorized,Not Specified
1645,2014-01-06,2014-01-15,1664,Anderson's Custom Bikes,513,Touring Rim,550,26.6,14628.08,Uncategorized,Not Specified
1646,2014-01-06,2014-01-15,1678,"Proseware, Inc.",317,LL Crankarm,550,27.06,14882.18,Uncategorized,Not Specified
1646,2014-01-06,2014-01-15,1678,"Proseware, Inc.",318,ML Crankarm,550,33.58,18468.45,Uncategorized,Not Specified
1646,2014-01-06,2014-01-15,1678,"Proseware, Inc.",319,HL Crankarm,550,46.06,25334.93,Uncategorized,Not Specified
1647,2014-01-06,2014-01-15,1616,Aurora Bike Center,420,Internal Lock Washer 8,3,39.14,117.43,Uncategorized,Not Specified
1647,2014-01-06,2014-01-15,1616,Aurora Bike Center,421,Internal Lock Washer 2,3,47.58,142.73,Uncategorized,Not Specified
1648,2014-01-06,2014-01-15,1492,Australia Bike Retailer,422,Thin-Jam Lock Nut 9,3,47.52,142.57,Uncategorized,Not Specified
1648,2014-01-06,2014-01-15,1492,Australia Bike Retailer,423,Thin-Jam Lock Nut 10,3,45.42,136.27,Uncategorized,Not Specified
1648,2014-01-06,2014-01-15,1492,Australia Bike Retailer,424,Thin-Jam Lock Nut 1,3,49.7,149.09,Uncategorized,Not Specified
1648,2014-01-06,2014-01-15,1492,Australia Bike Retailer,425,Thin-Jam Lock Nut 2,3,45.42,136.27,Uncategorized,Not Specified
1648,2014-01-06,2014-01-15,1492,Australia Bike Retailer,426,Thin-Jam Lock Nut 15,3,43.32,129.97,Uncategorized,Not Specified
1649,2014-01-08,2014-01-17,1602,Beaumont Bikes,320,Chainring Bolts,3,47.47,142.41,Uncategorized,Not Specified
1649,2014-01-08,2014-01-17,1602,Beaumont Bikes,321,Chainring Nut,3,42.8,128.39,Uncategorized,Not Specified
1649,2014-01-08,2014-01-17,1602,Beaumont Bikes,322,Chainring,60,25.42,1525.23,Uncategorized,Not Specified
1650,2014-01-08,2014-01-17,1540,Bergeron Off-Roads,449,Lock Nut 1,3,49.85,149.56,Uncategorized,Not Specified
1650,2014-01-08,2014-01-17,1540,Bergeron Off-Roads,450,Lock Nut 10,3,45.58,136.74,Uncategorized,Not Specified
1650,2014-01-08,2014-01-17,1540,Bergeron Off-Roads,451,Lock Nut 11,3,43.48,130.44,Uncategorized,Not Specified
1651,2014-01-08,2014-01-17,1628,Bicycle Specialists,941,Touring Pedal,550,62.99,34644.23,Components,Pedals
1652,2014-01-08,2014-01-17,1604,Bike Satellite Inc.,320,Chainring Bolts,3,45.37,136.11,Uncategorized,Not Specified
1652,2014-01-08,2014-01-17,1604,Bike Satellite Inc.,321,Chainring Nut,3,40.49,121.46,Uncategorized,Not Specified
1653,2014-01-08,2014-01-17,1690,Bloomington Multisport,504,Cup-Shaped Race,3,48.76,146.29,Uncategorized,Not Specified
1654,2014-01-08,2014-01-17,1566,Burnett Road Warriors,497,Pinch Bolt,3,34.19,102.56,Uncategorized,Not Specified
1655,2014-01-08,2014-01-17,1698,Business Equipment Center,323,Crown Race,3,50.26,150.79,Uncategorized,Not Specified
1656,2014-01-08,2014-01-17,1560,Capital Road Cycles,523,LL Spindle/Axle,550,10.73,5902.05,Uncategorized,Not Specified
1656,2014-01-08,2014-01-17,1560,Capital Road Cycles,524,HL Spindle/Axle,550,14.12,7767.38,Uncategorized,Not Specified
